Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.1,4.1,,,3.6,4.7,362,"189,355",Disability Type,Vision Disability,,,DISEST,RACEIND,"(39.766910452000445, -86.14996019399968)",18,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2018,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.8,6.8,,,5.0,9.1,56,"31,086",Disability Type,Vision Disability,,,DISEST,RACEIND,"(47.52227862900048, -120.47001078999972)",53,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.9,3.9,,,3.4,4.5,234,"368,604",Disability Type,Hearing Disability,,,DISEST,VETIND,"(40.48501028300046, -88.99771017799969)",17,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2018,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,12.4,12.4,,,10.7,14.4,227,"300,484",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(42.27687047000046, -72.08269067499964)",25,AGE01,PREV,DISTYPE,COGDIS,,
2018,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,72.0,72.0,,,58.4,82.5,52,"13,564",Disability Status,No Disability,,,DISEST,RACEIND,"(34.52088095200048, -106.24058098499967)",35,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2018,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,3.3,3.3,,,2.9,3.7,"1,184","314,857",Disability Type,Vision Disability,,,DISEST,RACEIND,"(42.82700103200045, -75.54397042699964)",36,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,8.0,8.0,,,5.5,11.6,42,"11,856",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(46.35564873600049, -94.79420050299967)",27,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,24.2,24.2,,,23.3,25.0,"5,755","2,057,733",Disability Status,Any Disability,,,DISEST,RACEIND,,89,RACE01,AGEADJPREV,DISSTAT,DISABL,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(40.48501028300046, -88.99771017799969)",17,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2018,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(28.932040377000476, -81.92896053899966)",12,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.3,8.3,,,6.5,10.5,130,"60,784",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(44.56744942400047, -120.15503132599969)",41,AGE03,PREV,DISTYPE,INDDIS,,
2018,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,7.0,7.0,,,6.5,7.5,"2,838","2,019,835",Disability Type,Vision Disability,,,DISEST,RACEIND,,59,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.5,6.5,,,5.5,7.7,252,"25,181",Disability Type,Hearing Disability,,,DISEST,AGEIND,"(45.254228894000505, -68.98503133599962)",23,AGE02,PREV,DISTYPE,HEARDIS,,
2018,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,27.4,27.4,,,25.5,29.5,"1,121","105,271",Disability Status,Any Disability,,,DISEST,AGEIND,"(45.254228894000505, -68.98503133599962)",23,AGE02,PREV,DISSTAT,DISABL,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,12.1,12.1,,,10.1,14.4,"1,360","697,145",Disability Type,Cognitive Disability,,,DISEST,AGEIND,,85,AGE03,PREV,DISTYPE,COGDIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,26.2,26.2,,,24.7,27.7,"1,406","747,281",Disability Status,Any Disability,,,DISEST,VETIND,"(44.56744942400047, -120.15503132599969)",41,VET2,AGEADJPREV,DISSTAT,DISABL,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,17.8,17.8,,,10.6,28.5,36,"8,588",Disability Type,Self-care Disability,,,DISEST,RACEIND,,80,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2018,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,17.2,17.2,,,14.0,21.0,309,"381,607",Disability Type,Mobility Disability,,,DISEST,RACEIND,"(28.932040377000476, -81.92896053899966)",12,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.9,6.9,,,5.0,9.5,48,"86,463",Disability Type,Vision Disability,,,DISEST,RACEIND,"(40.48501028300046, -88.99771017799969)",17,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,33.9,33.9,,,29.3,38.8,213,"143,999",Disability Status,Any Disability,,,DISEST,RACEIND,"(39.766910452000445, -86.14996019399968)",18,RACE02,AGEADJPREV,DISSTAT,DISABL,,
2018,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(40.06021014100048, -82.40426005599966)",39,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,
2018,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,1.7,1.7,,,1.2,2.3,46,"19,626",Disability Type,Self-care Disability,,,DISEST,AGEIND,"(41.56266102000046, -72.64984095199964)",09,AGE01,PREV,DISTYPE,SELFDIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,68.1,68.1,,,62.7,73.1,344,"234,973",Disability Status,No Disability,,,DISEST,RACEIND,"(44.56744942400047, -120.15503132599969)",41,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,15.0,15.0,,,13.4,16.8,423,"236,330",Disability Type,Cognitive Disability,,,DISEST,SEXIND,"(44.56744942400047, -120.15503132599969)",41,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.34774030000045, -98.20078122699965)",20,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,5.6,5.6,,,4.8,6.6,896,"857,873",Disability Type,Vision Disability,,,DISEST,SEXIND,,85,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,12.4,12.4,,,8.6,17.6,30,"8,037",Disability Type,Mobility Disability,,,DISEST,RACEIND,"(42.46940091300047, -93.81649055599968)",19,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.3,3.3,,,2.7,3.9,220,"37,285",Disability Type,Self-care Disability,,,DISEST,SEXIND,"(38.34774030000045, -98.20078122699965)",20,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,18.7,18.7,,,11.5,28.9,88,"24,881",Disability Type,Mobility Disability,,,DISEST,RACEIND,,82,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(38.89037138500049, -77.03196112699965)",11,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,24.4,24.4,,,22.5,26.5,670,"240,567",Disability Status,Any Disability,,,DISEST,RACEIND,,87,RACE03,AGEADJPREV,DISSTAT,DISABL,,
2018,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,28.7,28.7,,,26.2,31.3,810,"822,331",Disability Status,Any Disability,,,DISEST,RACEIND,,81,RACE02,AGEADJPREV,DISSTAT,DISABL,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,58.6,58.6,,,55.7,61.4,"1,057","275,540",Disability Status,Any Disability,,,DISEST,AGEIND,"(32.745510099000455, -89.53803082499968)",28,AGE03,PREV,DISSTAT,DISABL,,
2018,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(40.13057004800049, -74.27369128799967)",34,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,39.2,39.2,,,36.3,42.2,552,"33,131",Disability Status,Any Disability,,,DISEST,AGEIND,"(38.89037138500049, -77.03196112699965)",11,AGE03,PREV,DISSTAT,DISABL,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,60.8,60.8,,,47.8,72.5,30,"2,786",Disability Status,No Disability,,,DISEST,RACEIND,"(43.62538123900049, -72.51764079099962)",50,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,58.1,58.1,,,56.2,59.9,"2,307","260,552",Disability Status,No Disability,,,DISEST,AGEIND,"(38.34774030000045, -98.20078122699965)",20,AGE03,PREV,DISSTAT,NODIS,,
2018,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,9.5,9.5,,,5.6,15.5,22,"40,355",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(35.466220975000454, -79.15925046299964)",37,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2018,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,0.7,0.7,,,0.4,1.3,18,"3,464",Disability Type,Self-care Disability,,,DISEST,AGEIND,"(21.304850435000446, -157.85774940299973)",15,AGE01,PREV,DISTYPE,SELFDIS,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.66551020200046, -80.71264013499967)",54,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,11.6,11.6,,,11.0,12.3,"2,157","701,519",Disability Type,Mobility Disability,,,DISEST,SEXIND,,89,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(31.31266064400046, -92.44568007099969)",22,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,10.2,10.2,,,9.0,11.6,418,"315,259",Disability Type,Cognitive Disability,,,DISEST,SEXIND,"(37.54268067400045, -78.45789046299967)",51,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,9.3,9.3,,,7.9,10.9,413,"161,668",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.74865012400045, -92.27449074299966)",05,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2018,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,15.9,15.9,,,13.4,18.6,257,"145,666",Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(32.84057112200048, -86.63186076199969)",01,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,77.8,77.8,,,76.1,79.4,"3,431","381,634",Disability Status,No Disability,,,DISEST,VETIND,"(47.47531977900047, -100.11842104899966)",38,VET2,AGEADJPREV,DISSTAT,NODIS,,
2018,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,10.4,10.4,,,8.8,12.3,189,"91,589",Disability Type,Self-care Disability,,,DISEST,AGEIND,,72,AGE02,PREV,DISTYPE,SELFDIS,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(42.46940091300047, -93.81649055599968)",19,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2018,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(34.52088095200048, -106.24058098499967)",35,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2018,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,11.5,11.5,,,8.5,15.3,403,"413,073",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(31.827240407000488, -99.42677020599967)",48,AGE03,PREV,DISTYPE,COGDIS,,
2018,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,34.6,34.6,,,32.7,36.5,"2,734","1,076,088",Disability Status,Any Disability,,,DISEST,RACEIND,"(37.645970271000465, -84.77497104799966)",21,RACE01,AGEADJPREV,DISSTAT,DISABL,,
2018,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,17.3,17.3,,,13.6,21.9,135,"8,437",Disability Status,Any Disability,,,DISEST,VETIND,"(38.89037138500049, -77.03196112699965)",11,VET1,AGEADJPREV,DISSTAT,DISABL,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,73.2,73.2,,,70.8,75.5,"1,296","158,546",Disability Status,No Disability,,,DISEST,SEXIND,"(43.23554134300048, -108.10983035299967)",56,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2018,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,60.7,60.7,,,47.2,72.8,70,"51,419",Disability Status,No Disability,,,DISEST,RACEIND,"(37.645970271000465, -84.77497104799966)",21,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2018,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,23.7,23.7,,,18.7,29.5,195,"25,607",Disability Status,Any Disability,,,DISEST,VETIND,"(64.84507995700051, -147.72205903599973)",02,VET1,AGEADJPREV,DISSTAT,DISABL,,
2018,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(43.65595011300047, -71.50036091999965)",33,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,8.3,8.3,,,6.2,11.1,61,"106,055",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(40.48501028300046, -88.99771017799969)",17,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,80.2,80.2,,,78.1,82.1,"1,569","1,144,553",Disability Status,No Disability,,,DISEST,AGEIND,"(44.56744942400047, -120.15503132599969)",41,AGE01,PREV,DISSTAT,NODIS,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(31.31266064400046, -92.44568007099969)",22,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2018,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,5.6,5.6,,,4.7,6.6,204,"464,671",Disability Type,Hearing Disability,,,DISEST,RACEIND,"(37.63864012300047, -120.99999953799971)",06,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2018,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,14.4,14.4,,,12.9,15.9,491,"184,190",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(33.998821303000454, -81.04537120699968)",45,AGE02,PREV,DISTYPE,COGDIS,,
2018,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,22.7,22.7,,,20.5,25.1,421,"728,397",Disability Status,Any Disability,,,DISEST,AGEIND,"(40.48501028300046, -88.99771017799969)",17,AGE02,PREV,DISSTAT,DISABL,,
2018,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,10.8,10.8,,,9.4,12.3,329,"25,726",Disability Type,Hearing Disability,,,DISEST,SEXIND,"(43.23554134300048, -108.10983035299967)",56,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2018,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,1.9,1.9,,,1.4,2.6,63,"39,229",Disability Type,Self-care Disability,,,DISEST,AGEIND,"(39.29058096400047, -76.60926011099963)",24,AGE01,PREV,DISTYPE,SELFDIS,,
2018,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(38.66551020200046, -80.71264013499967)",54,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2018,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,9.7,9.7,,,8.7,10.9,435,"922,483",Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(37.63864012300047, -120.99999953799971)",06,AGE02,PREV,DISTYPE,COGDIS,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,6.1,6.1,,,5.0,7.4,288,"112,094",Disability Type,Vision Disability,,,DISEST,RACEIND,"(34.74865012400045, -92.27449074299966)",05,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(31.31266064400046, -92.44568007099969)",22,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.4,8.4,,,7.6,9.3,724,"189,503",Disability Type,Cognitive Disability,,,DISEST,AGEIND,,89,AGE03,PREV,DISTYPE,COGDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,85.9,85.9,,,84.3,87.3,"2,199","1,722,759",Disability Status,No Disability,,,DISEST,AGEIND,"(38.843840757000464, -106.13361092099967)",08,AGE01,PREV,DISSTAT,NODIS,,
2018,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,65.6,65.6,,,62.3,68.8,"1,063","633,626",Disability Status,No Disability,,,DISEST,AGEIND,"(44.39319117400049, -89.81637074199966)",55,AGE03,PREV,DISSTAT,NODIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,,84,RACE06,AGEADJPREV,DISTYPE,HEARDIS,,
2018,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.5,6.5,,,4.6,9.2,44,"17,326",Disability Type,Vision Disability,,,DISEST,RACEIND,"(41.56266102000046, -72.64984095199964)",09,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2018,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.3,6.3,,,4.9,8.0,119,"75,576",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.54268067400045, -78.45789046299967)",51,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,4.2,4.2,,,3.8,4.6,"1,825","606,653",Disability Type,Hearing Disability,,,DISEST,SEXIND,,82,SEX02,AGEADJPREV,DISTYPE,HEARDIS,,
2018,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,,87,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
